Date,District,Price_USD
09_2020,աջափնյակ,577.6689033051086
09_2020,ավան,614.1129203455328
09_2020,արաբկիր,618.1174681404128
09_2020,դավթաշեն,1189.912141522393
09_2020,էրեբունի,1748.23994654173
09_2020,կենտրոն,846.8950146593708
09_2020,մալաթիա,296.33036985553906
09_2020,մալաթիա_սեբաստիա,3382.909090909091
09_2020,նոր_նորք,1850.7758620689656
09_2020,նորք,419.2035641217341
09_2020,շենգավիթ,310.27302044463414
09_2020,քանաքեռ,339.5683489694033
09_2020,քանաքեռ_զեյթուն,408.8217054263566
07_2021,աջափնյակ,410.7457627118644
07_2021,ավան,1238.73125
07_2021,արաբկիր,583.5857061503417
07_2021,դավթաշեն,1035.1897810218977
07_2021,էրեբունի,584.9411764705883
07_2021,կենտրոն,835.2956460674158
07_2021,մալաթիա_սեբաստիա,3354.818181818182
07_2021,նոր_նորք,1799.6440677966102
07_2021,շենգավիթ,339.3015873015873
07_2021,քանաքեռ_զեյթուն,453.26050420168065
01_2021,աջափնյակ,703.4367868115108
01_2021,ավան,378.3617545921387
01_2021,արաբկիր,519.7699907018177
01_2021,դավթաշեն,1077.903911723651
01_2021,էրեբունի,1026.4404494013006
01_2021,կենտրոն,871.9960711214397
01_2021,մալաթիա,414.7472625935522
01_2021,մալաթիա_սեբաստիա,383.25
01_2021,նոր_նորք,505.34375
01_2021,նորք,403.40152616469186
01_2021,շենգավիթ,311.6318986983774
01_2021,քանաքեռ,330.33339897713165
01_2021,քանաքեռ_զեյթուն,446.3720930232558
08_2022,աջափնյակ,624.6461899025495
08_2022,ավան,722.7106402819937
08_2022,արաբկիր,972.5118490387551
08_2022,դավթաշեն,1102.4651728627691
08_2022,էրեբունի,613.8714427122
08_2022,կենտրոն,1373.6486877851037
08_2022,մալաթիա,561.8637556971476
08_2022,մալաթիա_սեբաստիա,665.6190476190476
08_2022,մարաշ,1223.7206001125826
08_2022,նոր_նորք,6083.105263157895
08_2022,նորք,1757.062680208347
08_2022,շենգավիթ,1130.422510056137
08_2022,քանաքեռ,711.1518415228836
08_2022,քանաքեռ_զեյթուն,841.7631578947369
11_2022,աջափնյակ,1022.0032012832138
11_2022,ավան,1067.947651198174
11_2022,արաբկիր,1359.7860884682102
11_2022,դավթաշեն,1154.8046688318655
11_2022,էրեբունի,1083.2403251482751
11_2022,կենտրոն,1821.3046642084862
11_2022,մալաթիա,1352.805023969027
11_2022,մալաթիա_սեբաստիա,1067.909090909091
11_2022,մարաշ,1521.4910612400154
11_2022,նոր_նորք,1531.0
11_2022,նորք,962.1345755962059
11_2022,շենգավիթ,900.8107319458783
11_2022,քանաքեռ,1173.07411464038
11_2022,քանաքեռ_զեյթուն,1271.4285714285713
08_2021,աջափնյակ,364.2755674522757
08_2021,ավան,690.4120868044777
08_2021,արաբկիր,628.7198552188546
08_2021,դավթաշեն,970.707932659889
08_2021,էրեբունի,353.00445211929593
08_2021,կենտրոն,905.5252744009651
08_2021,մալաթիա,450.0082888165178
08_2021,մալաթիա_սեբաստիա,3349.818181818182
08_2021,նոր_նորք,1844.719298245614
08_2021,նորք,609.2804396389807
08_2021,շենգավիթ,310.7147278989289
08_2021,քանաքեռ,1505.3926562876832
08_2021,քանաքեռ_զեյթուն,457.0258620689655
05_2021,աջափնյակ,444.1311475409836
05_2021,ավան,505.20588235294116
05_2021,արաբկիր,584.4435657800144
05_2021,դավթաշեն,568.493670886076
05_2021,էրեբունի,595.0
05_2021,կենտրոն,894.3892149669846
05_2021,մալաթիա_սեբաստիա,356.3333333333333
05_2021,նոր_նորք,505.0
05_2021,շենգավիթ,351.3809523809524
05_2021,քանաքեռ_զեյթուն,494.6595744680851
04_2020,աջափնյակ,454.44825575517
04_2020,ավան,558.1171643351358
04_2020,արաբկիր,609.8675710262567
04_2020,դավթաշեն,1344.7647431991063
04_2020,էրեբունի,1425.9329203747366
04_2020,կենտրոն,976.3365996559825
04_2020,մալաթիա,345.3857619202606
04_2020,մալաթիա_սեբաստիա,3254.217391304348
04_2020,նոր_նորք,8224.222222222223
04_2020,նորք,382.1469116284902
04_2020,շենգավիթ,944.2877171641186
04_2020,քանաքեռ,667.6221883556668
04_2020,քանաքեռ_զեյթուն,938.5258620689655
